District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Date
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,20 Feb 2018
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9600,19 Oct 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9800,05 Oct 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9700,9350,21 Sep 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,19 Sep 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9600,9350,16 Sep 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,31 Aug 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9600,9350,17 Aug 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9600,9350,10 Aug 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9600,9350,07 Aug 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9600,9350,06 Aug 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9500,9000,03 Aug 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,01 Aug 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9800,9350,29 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9700,9350,26 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9700,9350,25 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9750,9350,23 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9750,9350,20 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9700,9350,19 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9650,9350,17 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9650,9350,13 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9650,9350,12 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9600,9000,11 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,10 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,06 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9600,9000,04 Jul 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9750,9000,29 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9650,9000,28 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9650,9000,27 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9650,9000,22 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,21 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9800,9000,20 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9850,9000,18 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9800,9000,16 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9850,9350,15 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9600,9350,12 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9800,9350,10 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,08 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9500,9000,07 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9600,9000,05 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9500,9000,04 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9600,9000,01 Jun 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9600,9000,31 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9600,9000,30 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9500,9000,29 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9600,9000,26 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,9500,9000,25 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,9500,9000,24 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,10000,9000,23 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,22 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9650,20 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,18 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,16 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,14 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,06 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,04 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,03 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9500,10500,10000,01 May 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9500,10500,10000,27 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9500,10500,10000,25 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,24 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,17 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,16 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,13 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,12 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,10 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,09 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,08 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,06 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,05 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,04 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,03 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10500,10000,02 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9700,01 Apr 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10500,10000,30 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9600,29 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9600,28 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9600,26 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9700,23 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9750,21 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9750,19 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9600,16 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9600,15 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9500,10000,9800,13 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9300,10500,9600,09 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9500,10500,9800,08 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9600,10500,10000,07 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9600,10500,10000,06 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9600,10500,10000,04 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9500,10000,9800,02 Mar 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9600,27 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9300,10000,9600,25 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,10000,9600,23 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,22 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,19 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,18 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9350,9800,9600,16 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,15 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,14 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,13 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,11 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9800,9000,09 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,08 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600,9800,9000,06 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9800,9350,05 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9800,9350,04 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9600,9350,02 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,01 Feb 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,30 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9500,28 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,27 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,25 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,24 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,10000,9600,23 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,21 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,9600,9000,19 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,9600,9000,18 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,9600,9000,17 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,9600,9000,16 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9600,9000,14 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,12 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,10 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500,9500,9000,09 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,9600,9300,05 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8800,9600,9300,04 Jan 2017
Barpeta,Bohorihat,Mustard Oil,Other,FAQ,9000,9600,9350,02 Jan 2017
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,7800,10200,9800,23 Dec 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9400,10200,9800,11 Dec 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9400,10200,9800,07 Dec 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9400,10200,9800,06 Dec 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9400,10200,9800,04 Dec 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9800,10500,10200,03 Dec 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9800,10500,10200,27 Nov 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9800,10500,10200,20 Nov 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9800,10500,10220,15 Nov 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9600,10200,9800,14 Nov 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9600,10200,9800,05 Nov 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10300,9800,24 Oct 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,30 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,26 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9700,10200,9800,25 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,24 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,23 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9700,10200,9800,21 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,17 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,07 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,05 Sep 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,31 Aug 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9700,10200,9800,26 Aug 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,22 Aug 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,01 Aug 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9700,10200,9800,29 Jul 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,25 Jul 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,20 Jul 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,19 Jul 2019
Bangaigaon,Bongiagaon,Mustard Oil,Other,FAQ,9700,10200,9800,18 Jul 2019
Bangaigaon,Bongiagaon,Mustard Oil,Mustard Oil,FAQ,9700,10200,9800,17 Jul 2019
Cachar,Cachar,Mustard Oil,Other,FAQ,8700,10800,10200,03 Sep 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8700,10800,10200,06 Aug 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8700,10800,10200,30 Jul 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8700,10800,10200,27 Jul 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8500,10500,9800,18 Jul 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8500,10500,9800,12 Jul 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8500,10500,9800,25 Jun 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8500,10500,9800,19 Jun 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,9000,10500,9800,11 Jun 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8500,10800,9800,15 May 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8600,10500,9800,17 Feb 2018
Cachar,Cachar,Mustard Oil,Other,FAQ,8000,10500,10000,30 Aug 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,8000,10500,10000,16 Aug 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,8000,10500,10000,15 Aug 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,8000,10500,10000,03 Aug 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,8000,10500,10000,02 Aug 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,8000,10500,10000,24 Jul 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10500,10200,15 Jun 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10500,10200,13 Jun 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9000,10500,10200,26 May 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9000,10500,10200,06 May 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10500,10200,25 Apr 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9000,10500,10200,11 Apr 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10800,10500,16 Mar 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10900,10500,03 Mar 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10900,10200,28 Feb 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10900,10200,13 Feb 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10900,10200,09 Feb 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10900,10200,02 Feb 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10900,10200,30 Jan 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10900,10200,25 Jan 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10900,10200,18 Jan 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10500,10200,10 Jan 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10500,10200,06 Jan 2017
Cachar,Cachar,Mustard Oil,Other,FAQ,9500,10800,10200,02 Jan 2017
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,10500,10000,05 Dec 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10200,9500,21 Nov 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10300,9400,19 Nov 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10500,9500,29 Oct 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,10200,9800,24 Oct 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10200,9500,22 Oct 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9720,10350,10200,19 Oct 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9720,10350,10200,14 Oct 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8900,11000,9300,01 Oct 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10200,9500,24 Sep 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,10600,10200,21 Sep 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10200,9500,18 Sep 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,10000,11000,10800,10 Sep 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,10200,9800,07 Sep 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,10200,9700,06 Sep 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10200,9800,04 Sep 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10100,9600,03 Sep 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8900,10200,9800,31 Aug 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8900,10000,9500,27 Aug 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8000,10200,9500,17 Aug 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9800,11000,10200,08 Aug 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9800,11000,10200,07 Aug 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9800,11000,10200,06 Aug 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9800,11000,10200,05 Aug 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8400,10000,9000,03 Aug 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8400,10300,9500,30 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8400,10300,9500,29 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10200,9500,22 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8300,10200,9000,20 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8300,10200,9000,19 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8400,10400,9000,18 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8400,10400,9000,17 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10500,10400,12 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10500,10400,11 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10200,10000,08 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11500,10500,04 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11500,10500,03 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11500,10500,02 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11500,10500,01 Jul 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,11000,10500,24 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,11000,10000,20 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,11000,10000,18 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,11000,10000,12 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,11000,10000,11 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9500,10200,10100,07 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9500,12000,11500,06 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8000,12000,9500,03 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8000,9500,9000,01 Jun 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8000,9000,8500,28 May 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11000,9500,24 May 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,11000,9000,23 May 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10000,9000,22 May 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,10000,9000,21 May 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8000,10200,9500,07 May 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,10500,10800,10750,24 Apr 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,10500,10800,10750,23 Apr 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9620,11000,10500,20 Apr 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9620,11000,10500,16 Apr 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9600,11000,10500,04 Apr 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9600,11000,10500,03 Apr 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9600,11000,10500,02 Apr 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8000,9500,9000,30 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8000,9500,9000,26 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,24 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9000,8700,20 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,17 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,15 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,14 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9700,9000,11 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,08 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,06 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,05 Mar 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,22 Feb 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,21 Feb 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9800,9000,14 Feb 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,11 Feb 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9800,9000,04 Feb 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9700,9000,02 Feb 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,11000,9500,28 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,24 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,19 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9300,9000,18 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,17 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,10 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11000,10000,09 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11000,10000,05 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11000,10000,04 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,02 Jan 2019
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,27 Dec 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9800,9000,24 Dec 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,20 Dec 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9900,9000,17 Dec 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9900,9000,13 Dec 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8400,9000,8700,07 Dec 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,01 Dec 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9050,11050,10300,14 Nov 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,9000,11050,10000,08 Nov 2018
Nagaon,Dhing,Mustard Oil,Mustard Oil,FAQ,8500,9500,9000,02 Nov 2018
