,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Date
43360,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9870.0,28 Dec 2019
43361,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9900.0,9940.0,9920.0,25 Dec 2019
43362,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9920.0,9900.0,24 Dec 2019
43363,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9940.0,9880.0,23 Dec 2019
43364,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,22 Dec 2019
43365,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9920.0,9880.0,21 Dec 2019
43366,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9950.0,9920.0,20 Dec 2019
43367,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9850.0,9830.0,19 Dec 2019
43368,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9850.0,9830.0,08 Dec 2019
43369,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,07 Dec 2019
43370,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9880.0,9860.0,06 Dec 2019
43371,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9870.0,9850.0,05 Dec 2019
43372,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9860.0,04 Dec 2019
43373,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9880.0,03 Dec 2019
43374,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9870.0,02 Dec 2019
43375,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9920.0,9900.0,01 Dec 2019
43376,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9880.0,30 Nov 2019
43377,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,29 Nov 2019
43378,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9880.0,9860.0,28 Nov 2019
43379,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9920.0,9880.0,27 Nov 2019
43380,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9940.0,9900.0,26 Nov 2019
43381,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9880.0,25 Nov 2019
43382,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9860.0,24 Nov 2019
43383,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9860.0,23 Nov 2019
43384,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,22 Nov 2019
43385,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9870.0,9850.0,21 Nov 2019
43386,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,20 Nov 2019
43387,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9870.0,15 Nov 2019
43388,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,14 Nov 2019
43389,Puruliya,Balarampur,Mustard Oil,Other,FAQ,2560.0,2580.0,2570.0,13 Nov 2019
43390,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9870.0,9850.0,12 Nov 2019
43391,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9850.0,9820.0,10 Nov 2019
43392,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,09 Nov 2019
43393,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,08 Nov 2019
43394,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,07 Nov 2019
43395,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9840.0,9820.0,05 Nov 2019
43396,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,04 Nov 2019
43397,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9870.0,9850.0,03 Nov 2019
43398,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9850.0,02 Nov 2019
43399,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9870.0,9860.0,01 Nov 2019
43400,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,31 Oct 2019
43401,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9850.0,9820.0,30 Oct 2019
43402,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,25 Oct 2019
43403,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9880.0,24 Oct 2019
43404,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9810.0,9860.0,9840.0,23 Oct 2019
43405,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,22 Oct 2019
43406,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,21 Oct 2019
43407,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9860.0,20 Oct 2019
43408,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9810.0,9880.0,9850.0,19 Oct 2019
43409,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9840.0,18 Oct 2019
43410,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9860.0,17 Oct 2019
43411,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9900.0,9850.0,16 Oct 2019
43412,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,15 Oct 2019
43413,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9870.0,9850.0,14 Oct 2019
43414,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9860.0,13 Oct 2019
43415,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9860.0,12 Oct 2019
43416,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,11 Oct 2019
43417,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,10 Oct 2019
43418,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9870.0,9850.0,09 Oct 2019
43419,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9880.0,08 Oct 2019
43420,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,07 Oct 2019
43421,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,02 Oct 2019
43422,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,01 Oct 2019
43423,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,30 Sep 2019
43424,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9840.0,29 Sep 2019
43425,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9890.0,26 Sep 2019
43426,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,25 Sep 2019
43427,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,24 Sep 2019
43428,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,23 Sep 2019
43429,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9850.0,9830.0,21 Sep 2019
43430,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,20 Sep 2019
43431,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9880.0,9850.0,19 Sep 2019
43432,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,18 Sep 2019
43433,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9820.0,17 Sep 2019
43434,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9860.0,16 Sep 2019
43435,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9890.0,9880.0,15 Sep 2019
43436,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9870.0,9850.0,14 Sep 2019
43437,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9870.0,9860.0,13 Sep 2019
43438,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,12 Sep 2019
43439,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9880.0,9870.0,09 Sep 2019
43440,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,08 Sep 2019
43441,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9810.0,9870.0,9850.0,07 Sep 2019
43442,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,06 Sep 2019
43443,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,03 Sep 2019
43444,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9890.0,9880.0,02 Sep 2019
43445,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9890.0,9870.0,01 Sep 2019
43446,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,31 Aug 2019
43447,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,30 Aug 2019
43448,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9870.0,9840.0,29 Aug 2019
43449,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9850.0,9820.0,28 Aug 2019
43450,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9880.0,27 Aug 2019
43451,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9880.0,9860.0,26 Aug 2019
43452,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,25 Aug 2019
43453,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,24 Aug 2019
43454,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9870.0,9920.0,9880.0,23 Aug 2019
43455,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9870.0,9850.0,22 Aug 2019
43456,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,21 Aug 2019
43457,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9890.0,9870.0,19 Aug 2019
43458,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9880.0,18 Aug 2019
43459,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9890.0,9880.0,17 Aug 2019
43460,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9890.0,9870.0,16 Aug 2019
43461,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,13 Aug 2019
43462,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9890.0,9870.0,12 Aug 2019
43463,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9890.0,9870.0,11 Aug 2019
43464,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9870.0,9850.0,10 Aug 2019
43465,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,09 Aug 2019
43466,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,08 Aug 2019
43467,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,07 Aug 2019
43468,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9840.0,06 Aug 2019
43469,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9820.0,04 Aug 2019
43470,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9840.0,03 Aug 2019
43471,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9820.0,02 Aug 2019
43472,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9860.0,01 Aug 2019
43473,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9880.0,9860.0,31 Jul 2019
43474,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9870.0,30 Jul 2019
43475,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9880.0,9860.0,29 Jul 2019
43476,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9820.0,28 Jul 2019
43477,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9870.0,9850.0,27 Jul 2019
43478,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9890.0,9860.0,26 Jul 2019
43479,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9850.0,25 Jul 2019
43480,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9850.0,9820.0,24 Jul 2019
43481,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9850.0,23 Jul 2019
43482,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9840.0,22 Jul 2019
43483,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9850.0,21 Jul 2019
43484,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9860.0,9820.0,20 Jul 2019
43485,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,19 Jul 2019
43486,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9830.0,17 Jul 2019
43487,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9850.0,9800.0,16 Jul 2019
43488,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9830.0,15 Jul 2019
43489,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9840.0,9800.0,14 Jul 2019
43490,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,13 Jul 2019
43491,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9870.0,9840.0,12 Jul 2019
43492,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,11 Jul 2019
43493,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9890.0,9860.0,10 Jul 2019
43494,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,09 Jul 2019
43495,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9880.0,9870.0,08 Jul 2019
43496,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9880.0,07 Jul 2019
43497,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9880.0,9870.0,06 Jul 2019
43498,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9850.0,05 Jul 2019
43499,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9870.0,9900.0,9880.0,04 Jul 2019
43500,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9870.0,03 Jul 2019
43501,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9840.0,02 Jul 2019
43502,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9880.0,9870.0,01 Jul 2019
43503,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,30 Jun 2019
43504,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,29 Jun 2019
43505,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,28 Jun 2019
43506,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9890.0,9870.0,27 Jun 2019
43507,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9880.0,9870.0,26 Jun 2019
43508,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9870.0,9900.0,9880.0,25 Jun 2019
43509,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9880.0,24 Jun 2019
43510,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9840.0,23 Jun 2019
43511,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,22 Jun 2019
43512,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,19 Jun 2019
43513,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9870.0,9840.0,18 Jun 2019
43514,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,17 Jun 2019
43515,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9850.0,16 Jun 2019
43516,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9860.0,15 Jun 2019
43517,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9850.0,14 Jun 2019
43518,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9880.0,9840.0,13 Jun 2019
43519,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9860.0,9840.0,12 Jun 2019
43520,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,11 Jun 2019
43521,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9880.0,9840.0,10 Jun 2019
43522,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9750.0,9880.0,9800.0,09 Jun 2019
43523,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9840.0,08 Jun 2019
43524,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9760.0,9870.0,9820.0,07 Jun 2019
43525,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9840.0,06 Jun 2019
43526,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,05 Jun 2019
43527,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9880.0,9840.0,04 Jun 2019
43528,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9860.0,03 Jun 2019
43529,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,02 Jun 2019
43530,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,30 May 2019
43531,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9850.0,29 May 2019
43532,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9750.0,9860.0,9800.0,28 May 2019
43533,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,27 May 2019
43534,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,26 May 2019
43535,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9760.0,9860.0,9800.0,25 May 2019
43536,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9760.0,9880.0,9820.0,24 May 2019
43537,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9900.0,9870.0,23 May 2019
43538,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9900.0,9860.0,22 May 2019
43539,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9900.0,9850.0,21 May 2019
43540,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9750.0,9850.0,9800.0,20 May 2019
43541,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9880.0,9820.0,19 May 2019
43542,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9860.0,9800.0,18 May 2019
43543,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9760.0,9880.0,9850.0,17 May 2019
43544,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9900.0,9800.0,14 May 2019
43545,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9920.0,9880.0,13 May 2019
43546,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9840.0,12 May 2019
43547,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,11 May 2019
43548,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9900.0,9830.0,10 May 2019
43549,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9860.0,09 May 2019
43550,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9870.0,9800.0,08 May 2019
43551,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9900.0,9850.0,07 May 2019
43552,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9780.0,9900.0,9820.0,06 May 2019
43553,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9900.0,9850.0,05 May 2019
43554,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9860.0,04 May 2019
43555,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9840.0,03 May 2019
43556,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9920.0,9880.0,02 May 2019
43557,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9900.0,9850.0,01 May 2019
43558,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9920.0,9900.0,30 Apr 2019
43559,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,29 Apr 2019
43560,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9880.0,9860.0,28 Apr 2019
43561,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,27 Apr 2019
43562,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9880.0,9860.0,26 Apr 2019
43563,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9840.0,9900.0,9870.0,25 Apr 2019
43564,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9870.0,9920.0,9880.0,24 Apr 2019
43565,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9830.0,9900.0,9870.0,23 Apr 2019
43566,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9870.0,22 Apr 2019
43567,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9880.0,9870.0,21 Apr 2019
43568,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9870.0,9920.0,9900.0,20 Apr 2019
43569,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9870.0,19 Apr 2019
43570,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9870.0,17 Apr 2019
43571,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9870.0,9920.0,9900.0,16 Apr 2019
43572,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,15 Apr 2019
43573,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,14 Apr 2019
43574,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,13 Apr 2019
43575,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9920.0,9880.0,12 Apr 2019
43576,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9900.0,9870.0,11 Apr 2019
43577,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9950.0,9900.0,10 Apr 2019
43578,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9900.0,9880.0,09 Apr 2019
43579,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9920.0,9900.0,08 Apr 2019
43580,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9900.0,9950.0,9920.0,07 Apr 2019
43581,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9940.0,9920.0,06 Apr 2019
43582,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9860.0,9840.0,04 Apr 2019
43583,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9900.0,9880.0,03 Apr 2019
43584,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9750.0,9840.0,9800.0,02 Apr 2019
43585,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9880.0,9850.0,01 Apr 2019
43586,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9820.0,9900.0,9860.0,31 Mar 2019
43587,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9800.0,9900.0,9850.0,30 Mar 2019
43588,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9950.0,10000.0,9980.0,27 Mar 2019
43589,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9980.0,9950.0,26 Mar 2019
43590,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9940.0,9980.0,9960.0,25 Mar 2019
43591,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9900.0,9980.0,9940.0,24 Mar 2019
43592,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9940.0,9980.0,9950.0,23 Mar 2019
43593,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9900.0,9980.0,9940.0,22 Mar 2019
43594,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9950.0,10000.0,9980.0,21 Mar 2019
43595,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9900.0,9980.0,9950.0,20 Mar 2019
43596,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9940.0,9980.0,9960.0,19 Mar 2019
43597,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9900.0,9980.0,9940.0,18 Mar 2019
43598,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9940.0,10000.0,9980.0,17 Mar 2019
43599,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9920.0,9980.0,9940.0,16 Mar 2019
43600,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9920.0,9980.0,9960.0,15 Mar 2019
43601,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9950.0,9900.0,14 Mar 2019
43602,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9870.0,9920.0,9880.0,13 Mar 2019
43603,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9930.0,9980.0,9960.0,12 Mar 2019
43604,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9960.0,10000.0,9980.0,11 Mar 2019
43605,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9920.0,9980.0,9960.0,10 Mar 2019
43606,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9930.0,10000.0,9950.0,09 Mar 2019
43607,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9960.0,9900.0,08 Mar 2019
43608,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9940.0,9900.0,07 Mar 2019
43609,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9920.0,9980.0,9950.0,06 Mar 2019
43610,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9850.0,9960.0,9910.0,05 Mar 2019
43611,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9900.0,9980.0,9940.0,04 Mar 2019
43612,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9880.0,9950.0,9900.0,03 Mar 2019
43613,Puruliya,Balarampur,Mustard Oil,Other,FAQ,9860.0,9920.0,9900.0,02 Mar 2019
